id,label
1907,0.000385
1908,0.999878
1909,0.999050
191,0.000017
1910,0.999643
1911,0.823400
1912,0.957784
1913,0.000012
1914,0.999825
1915,0.999363
1916,0.999933
1917,0.999721
1918,0.000002
1919,0.972055
192,0.000013
1920,0.000001
1921,0.000141
1922,0.941768
1923,0.000006
1924,0.000007
1925,0.999913
1926,0.000000
1927,0.000067
1928,0.997481
1929,0.000000
193,0.000014
1930,0.999613
1931,0.000184
1932,0.999680
1933,0.448843
1934,0.000045
1935,0.000001
1936,0.000004
1937,0.993930
1938,0.998326
1939,0.999944
194,0.000000
1940,0.999779
1941,0.999793
1942,0.000001
1943,0.053921
1944,0.000003
1945,0.000573
1946,0.000085
1947,0.999702
1948,0.999830
1949,0.999270
195,0.994476
1950,0.999524
1951,0.000009
1952,0.000002
1953,0.000116
1954,0.998380
1955,0.000004
1956,0.999890
1957,0.000003
1958,0.000000
1959,0.000042
196,0.999707
1960,0.000003
1961,0.000001
1962,0.976817
1963,0.000009
1964,0.000042
1965,0.000000
1966,0.999740
1967,0.000005
1968,0.999268
1969,0.000054
197,0.993914
1970,0.998529
1971,0.000002
1972,0.925407
1973,0.000000
1974,0.000020
1975,0.000008
1976,0.000656
1977,0.973709
1978,0.000039
1979,0.999988
198,0.000072
1980,0.999927
1981,0.999535
1982,0.000027
1983,0.999763
1984,0.999825
1985,0.000012
1986,0.999686
1987,0.999063
1988,0.000005
1989,0.999976
199,0.999903
1990,0.999801
1991,0.999793
1992,0.000000
1993,0.000002
1994,0.997362
1995,0.000026
1996,0.999992
1997,0.999584
1998,0.999579
1999,0.000016
2,0.999942
20,0.000023
200,0.998379
2000,0.990862
2001,0.999735
2002,0.999869
2003,0.000035
2004,0.999816
2005,0.997550
2006,0.002597
2007,0.999010
2008,0.999844
2009,0.999954
201,0.999743
2010,0.999613
2011,0.935829
2012,0.000024
2013,0.000049
2014,0.000072
2015,0.999507
2016,0.000965
2017,0.000004
2018,0.000144
2019,0.000238
202,0.000102
2020,0.000005
2021,0.000042
2022,0.000001
2023,0.000029
2024,0.000028
2025,0.000011
2026,0.003943
2027,0.000001
2028,0.000006
2029,0.000004
203,0.999690
2030,0.000378
2031,0.017376
2032,0.000003
2033,0.997554
2034,0.000229
2035,0.999962
2036,0.000001
2037,0.000258
2038,0.999855
2039,0.000000
204,0.999948
2040,0.999680
2041,0.999294
2042,0.999880
2043,0.002027
2044,0.000034
2045,0.999668
2046,0.995982
2047,0.000024
2048,0.000477
2049,0.000002
205,0.000001
2050,0.999521
2051,0.000016
2052,0.999722
2053,0.000124
2054,0.993787
2055,0.999865
2056,0.999500
2057,0.999915
2058,0.000025
2059,0.999826
206,0.000002
2060,0.999978
2061,0.999705
2062,0.999741
2063,0.998529
2064,0.999839
2065,0.999212
2066,0.000065
2067,0.998526
2068,0.000061
2069,0.999595
207,0.999661
2070,0.983745
2071,0.998957
2072,0.000024
2073,0.000063
2074,0.000097
2075,0.000062
2076,0.000007
2077,0.996584
2078,0.999720
2079,0.000081
208,0.000006
2080,0.523690
2081,0.999665
2082,0.988224
2083,0.999134
2084,0.999097
2085,0.009120
2086,0.997931
2087,0.000018
2088,0.000016
2089,0.000007
209,0.000172
2090,0.000013
2091,0.998776
2092,0.999858
2093,0.000526
2094,0.632376
2095,0.999424
2096,0.000000
2097,0.000038
2098,0.865185
2099,0.999674
21,0.999939
210,0.000066
2100,0.000011
2101,0.999981
2102,0.999401
2103,0.999604
2104,0.998490
2105,0.000002
2106,0.000001
2107,0.999841
2108,0.000034
2109,0.999235
211,0.999785
2110,0.999876
2111,0.999341
2112,0.000001
2113,0.000025
2114,0.999288
2115,0.000112
2116,0.000019
2117,0.999351
2118,0.008242
2119,0.999555
212,0.999940
2120,0.999366
2121,0.955102
2122,0.999893
2123,0.999740
2124,0.976974
2125,0.982398
2126,0.999809
2127,0.000017
2128,0.000093
2129,0.999772
213,0.018342
2130,0.000047
2131,0.000026
2132,0.000003
2133,0.000002
2134,0.999898
2135,0.999898
2136,0.999706
2137,0.000338
2138,0.998552
2139,0.000669
214,0.998169
2140,0.985017
2141,0.000011
2142,0.000063
2143,0.999304
2144,0.000045
2145,0.999921
2146,0.999793
2147,0.000121
2148,0.004111
2149,0.000010
215,0.999255
2150,0.000045
2151,0.000525
2152,0.000013
2153,0.000041
2154,0.999902
2155,0.999960
2156,0.012611
2157,0.998781
2158,0.998699
2159,0.808372
216,0.999876
2160,0.999666
2161,0.000004
2162,0.000003
2163,0.999986
2164,0.000002
2165,0.000021
2166,0.000002
2167,0.000041
2168,0.000030
2169,0.000037
217,0.999695
2170,0.000002
2171,0.999438
2172,0.000107
2173,0.996796
2174,0.999718
2175,0.999325
2176,0.979620
2177,0.999178
2178,0.981705
2179,0.999794
218,0.000068
2180,0.999876
2181,0.000256
2182,0.998312
2183,0.000017
2184,0.999605
2185,0.999963
2186,0.998528
2187,0.000000
2188,0.000039
2189,0.999852
219,0.999619
2190,0.000124
2191,0.000005
2192,0.823768
2193,0.780191
2194,0.705638
2195,0.004769
2196,0.999842
2197,0.999783
2198,0.993655
2199,0.546481
22,0.000033
220,0.999425
2200,0.000006
2201,0.997010
2202,0.999845
2203,0.000082
2204,0.980813
2205,0.000002
2206,0.004187
2207,0.000005
2208,0.000023
2209,0.999265
221,0.000049
2210,0.999438
2211,0.999581
2212,0.999961
2213,0.000001
2214,0.999650
2215,0.999688
2216,0.999531
2217,0.999987
2218,0.000015
2219,0.000003
222,0.999568
2220,0.999845
2221,0.999880
2222,0.999997
2223,0.999523
2224,0.000213
2225,0.000297
2226,0.999922
2227,0.000001
2228,0.999509
2229,0.999883
223,0.999956
2230,0.998752
2231,0.000002
2232,0.999492
2233,0.000032
2234,0.907372
2235,0.000005
2236,0.000116
2237,0.000043
2238,0.999959
2239,0.000013
224,0.000010
2240,0.999567
2241,0.999684
2242,0.000003
2243,0.000031
2244,0.999780
2245,0.000013
2246,0.999647
2247,0.000000
2248,0.000003
2249,0.977838
225,0.999809
2250,0.998678
2251,0.000252
2252,0.000163
2253,0.999490
2254,0.997479
2255,0.997896
2256,0.000011
2257,0.752393
2258,0.999819
2259,0.999470
226,0.999420
2260,0.999782
2261,0.993750
2262,0.000040
2263,0.999971
2264,0.002126
2265,0.000015
2266,0.000010
2267,0.999928
2268,0.000021
2269,0.000024
227,0.999763
2270,0.000012
2271,0.999757
2272,0.999946
2273,0.000039
2274,0.000010
2275,0.999671
2276,0.999794
2277,0.002535
2278,0.000004
2279,0.002663
228,0.000047
2280,0.999830
2281,0.994276
2282,0.000000
2283,0.000040
2284,0.999679
2285,0.999745
2286,0.999114
2287,0.000036
2288,0.000033
2289,0.000013
229,0.999924
2290,0.000223
2291,0.906174
2292,0.000035
2293,0.000075
2294,0.998771
2295,0.999734
2296,0.000001
2297,0.992332
2298,0.000001
2299,0.000018
23,0.999807
230,0.000043
2300,0.999954
2301,0.999925
2302,0.000257
2303,0.000021
2304,0.999772
2305,0.998807
2306,0.999676
2307,0.000001
2308,0.965872
2309,0.000007
231,0.999933
2310,0.999822
2311,0.999738
2312,0.000007
2313,0.999247
2314,0.004715
2315,0.863956
2316,0.999726
2317,0.000012
2318,0.000040
2319,0.999979
232,0.110969
2320,0.976081
2321,0.000000
2322,0.999916
2323,0.000004
2324,0.992739
2325,0.998010
2326,0.000074
2327,0.999676
2328,0.000022
2329,0.000002
233,0.000008
2330,0.000002
2331,0.000037
2332,0.000015
2333,0.999889
2334,0.999660
2335,0.000140
2336,0.999676
2337,0.000026
2338,0.000067
2339,0.966627
234,0.000053
2340,0.754312
2341,0.000001
2342,0.999698
2343,0.000027
2344,0.000001
2345,0.999479
2346,0.000000
2347,0.038090
2348,0.000052
2349,0.000133
235,0.999975
2350,0.999272
2351,0.999768
2352,0.000010
2353,0.000000
2354,0.000003
2355,0.999895
2356,0.008016
2357,0.995285
2358,0.999918
2359,0.999684
236,0.967062
2360,0.000005
2361,0.030360
2362,0.999769
2363,0.000007
2364,0.000103
2365,0.999904
2366,0.999862
2367,0.000014
2368,0.999493
2369,0.000001
237,0.000054
2370,0.000394
2371,0.000007
2372,0.999122
2373,0.999965
2374,0.999850
2375,0.000000
2376,0.999828
2377,0.000018
2378,0.996886
2379,0.000001
238,0.992362
2380,0.000000
2381,0.999751
2382,0.000007
2383,0.999654
2384,0.997166
2385,0.961591
2386,0.999664
2387,0.000007
2388,0.999201
2389,0.999626
239,0.000005
2390,0.000265
2391,0.999193
2392,0.001320
2393,0.999989
2394,0.000002
2395,0.000020
2396,0.000004
2397,0.000005
2398,0.999920
2399,0.000093
24,0.999174
240,0.998337
2400,0.999437
2401,0.000039
2402,0.999652
2403,0.999073
2404,0.999640
2405,0.000000
2406,0.999480
2407,0.000026
2408,0.000000
2409,0.999889
241,0.999565
2410,0.000025
2411,0.000044
2412,0.999713
2413,0.000003
2414,0.000280
2415,0.000023
2416,0.999877
2417,0.000965
2418,0.000009
2419,0.000000
242,0.999825
2420,0.716540
2421,0.000037
2422,0.999942
2423,0.000940
2424,0.000022
2425,0.000001
2426,0.000000
2427,0.000096
2428,0.999606
2429,0.000001
243,0.000000
2430,0.999447
2431,0.999763
2432,0.999178
2433,0.999840
2434,0.000011
2435,0.000002
2436,0.000022
2437,0.998628
2438,0.999905
2439,0.000000
244,0.999444
2440,0.000002
2441,0.000000
2442,0.999200
2443,0.000003
2444,0.999623
2445,0.999759
2446,0.000030
2447,0.999975
2448,0.990216
2449,0.000159
245,0.999650
2450,0.999351
2451,0.999941
2452,0.999952
2453,0.000012
2454,0.000013
2455,0.000000
2456,0.931544
2457,0.999941
2458,0.000000
2459,0.999944
246,0.000306
2460,0.000003
2461,0.000002
2462,0.999948
2463,0.000000
2464,0.999850
2465,0.999902
2466,0.932221
2467,0.999718
2468,0.851628
2469,0.999769
247,0.999866
2470,0.999727
2471,0.996687
2472,0.999084
2473,0.000004
2474,0.999908
2475,0.000014
2476,0.999937
2477,0.000000
2478,0.999811
2479,0.000004
248,0.000154
2480,0.000007
2481,0.999750
2482,0.997665
2483,0.999940
2484,0.999811
2485,0.000016
2486,0.000011
2487,0.999714
2488,0.000118
2489,0.999768
249,0.000025
2490,0.999649
2491,0.999947
2492,0.000040
2493,0.000004
2494,0.999941
2495,0.000109
2496,0.002055
2497,0.000459
2498,0.999946
2499,0.000015
25,0.000062
250,0.999965
2500,0.000010
2501,0.000017
2502,0.000000
2503,0.000001
2504,0.999068
2505,0.999980
2506,0.999903
2507,0.999359
2508,0.000114
2509,0.999873
251,0.999950
2510,0.946156
2511,0.999838
2512,0.000027
2513,0.000176
2514,0.999468
2515,0.605644
2516,0.000000
2517,0.000002
2518,0.999995
2519,0.000009
252,0.000005
2520,0.998754
2521,0.993402
2522,0.000000
2523,0.999759
2524,0.000009
2525,0.675327
2526,0.000010
2527,0.999293
2528,0.958121
2529,0.993087
253,0.999765
2530,0.000004
2531,0.000009
2532,0.999919
2533,0.999800
2534,0.000000
2535,0.000005
2536,0.000012
2537,0.999962
2538,0.000127
2539,0.999326
254,0.000007
2540,0.000004
2541,0.999572
2542,0.000118
2543,0.997031
2544,0.999111
2545,0.000009
2546,0.999877
2547,0.999802
2548,0.000001
2549,0.000002
255,0.000130
2550,0.000003
2551,0.000022
2552,0.999731
2553,0.000012
2554,0.000013
2555,0.999866
2556,0.999909
2557,0.000001
2558,0.000014
2559,0.999753
256,0.000002
2560,0.999692
2561,0.999502
2562,0.999404
2563,0.000000
2564,0.000000
2565,0.000035
2566,0.999914
2567,0.000001
2568,0.999691
2569,0.999952
257,0.999389
2570,0.999955
2571,0.000000
2572,0.000257
2573,0.999354
2574,0.000000
2575,0.999511
2576,0.000001
2577,0.999936
2578,0.000000
2579,0.999098
258,0.999755
2580,0.000071
2581,0.999682
2582,0.999785
2583,0.999955
2584,0.000041
2585,0.000004
2586,0.000004
2587,0.000002
2588,0.024687
2589,0.999807
259,0.000055
2590,0.999936
2591,0.000013
2592,0.000003
2593,0.000008
2594,0.999935
2595,0.111826
2596,0.000052
2597,0.000008
2598,0.995301
2599,0.999701
26,0.997659
260,0.000193
2600,0.998191
2601,0.997655
2602,0.999724
2603,0.000000
2604,0.000009
2605,0.999818
2606,0.903934
2607,0.004321
2608,0.000030
2609,0.999884
261,0.000085
2610,0.000065
2611,0.000264
2612,0.999665
2613,0.999966
2614,0.999331
2615,0.002542
2616,0.998538
2617,0.999801
2618,0.000040
2619,0.000001
262,0.998321
2620,0.000013
2621,0.000000
2622,0.000008
2623,0.000004
2624,0.997501
2625,0.000007
2626,0.999889
2627,0.999898
2628,0.999538
2629,0.999483
263,0.000002
2630,0.000001
2631,0.001344
2632,0.000006
2633,0.001506
2634,0.999887
2635,0.999901
2636,0.292282
2637,0.000001
2638,0.999981
2639,0.000003
264,0.000016
2640,0.000008
2641,0.984839
2642,0.999839
2643,0.999627
2644,0.998819
2645,0.879077
2646,0.000048
2647,0.000013
2648,0.999895
2649,0.000023
265,0.999681
2650,0.000038
2651,0.999823
2652,0.000009
2653,0.000053
2654,0.856453
2655,0.000080
2656,0.999211
2657,0.047919
2658,0.000006
2659,0.995475
266,0.000000
2660,0.000001
2661,0.999854
2662,0.001390
2663,0.999633
2664,0.999828
2665,0.000005
2666,0.000023
2667,0.000029
2668,0.000137
2669,0.000007
267,0.000010
2670,0.000002
2671,0.998973
2672,0.000007
2673,0.999961
2674,0.000001
2675,0.000003
2676,0.000002
2677,0.255989
2678,0.999860
2679,0.999859
268,0.000040
2680,0.998623
2681,0.000030
2682,0.999829
2683,0.999808
2684,0.999398
2685,0.000019
2686,0.000023
2687,0.000012
2688,0.000028
2689,0.999912
269,0.999862
2690,0.000165
2691,0.999893
2692,0.997160
2693,0.000097
2694,0.000003
2695,0.999983
2696,0.000043
2697,0.999563
2698,0.000006
2699,0.000621
27,0.998992
270,0.999910
2700,0.999848
2701,0.000001
2702,0.999247
2703,0.000020
2704,0.999688
2705,0.000055
2706,0.013018
2707,0.029960
2708,0.000083
2709,0.999163
271,0.999847
2710,0.999880
2711,0.000013
2712,0.999777
2713,0.003484
2714,0.999446
2715,0.000014
2716,0.999951
2717,0.999864
2718,0.999452
2719,0.999508
272,0.000007
2720,0.998386
2721,0.999273
2722,0.999574
2723,0.000038
2724,0.999958
2725,0.000008
2726,0.000182
2727,0.989412
2728,0.000036
2729,0.000022
273,0.996801
2730,0.998958
2731,0.000112
2732,0.999910
2733,0.000015
2734,0.000000
2735,0.000010
2736,0.000414
2737,0.999941
2738,0.999781
2739,0.999864
274,0.000112
2740,0.998614
2741,0.002175
2742,0.000015
2743,0.999891
2744,0.999972
2745,0.999566
2746,0.000017
2747,0.000007
2748,0.997706
2749,0.000025
275,0.000004
2750,0.000002
2751,0.999664
2752,0.999645
2753,0.282324
2754,0.000149
2755,0.999849
2756,0.999961
2757,0.999544
2758,0.000006
2759,0.999613
276,0.999435
2760,0.000004
2761,0.808122
2762,0.000001
2763,0.999883
2764,0.000087
2765,0.000000
2766,0.999891
2767,0.998149
2768,0.884667
2769,0.000012
277,0.994226
2770,0.998360
2771,0.999935
2772,0.002694
2773,0.000139
2774,0.999897
2775,0.998189
2776,0.998811
2777,0.692217
2778,0.999644
2779,0.000017
278,0.000003
2780,0.000001
2781,0.000017
2782,0.000002
2783,0.000003
2784,0.000000
2785,0.000019
2786,0.920704
2787,0.999948
2788,0.999856
2789,0.999885
279,0.000001
2790,0.000005
2791,0.991971
2792,0.999663
2793,0.000001
2794,0.000065
2795,0.999937
2796,0.999836
2797,0.000010
2798,0.999934
2799,0.000027
28,0.000007
280,0.999801
2800,0.999804
2801,0.990309
2802,0.999752
2803,0.000010
2804,0.998913
2805,0.000003
2806,0.998462
2807,0.000080
2808,0.000002
2809,0.000000
281,0.999256
2810,0.000025
2811,0.000109
2812,0.000134
2813,0.999878
2814,0.000030
2815,0.000013
2816,0.000058
2817,0.000076
2818,0.000032
2819,0.000003
282,0.999744
2820,0.999948
2821,0.000449
2822,0.999093
2823,0.000006
2824,0.999812
2825,0.000001
2826,0.999591
2827,0.999944
2828,0.000003
2829,0.964837
283,0.000055
2830,0.999752
2831,0.000024
2832,0.998271
2833,0.997647
2834,0.999223
2835,0.999369
2836,0.028164
2837,0.000016
2838,0.000001
2839,0.000002
284,0.999754
2840,0.000003
2841,0.000057
2842,0.977997
2843,0.997747
2844,0.999465
2845,0.999760
2846,0.918411
2847,0.999920
2848,0.000000
2849,0.000032
285,0.000001
2850,0.000000
2851,0.000021
2852,0.000002
2853,0.000023
2854,0.000124
2855,0.998342
2856,0.996761
2857,0.000000
2858,0.000846
2859,0.000017
286,0.999863
2860,0.497345
2861,0.999378
2862,0.999571
2863,0.000299
2864,0.999942
2865,0.000000
2866,0.000000
2867,0.999116
2868,0.999963
2869,0.000027
287,0.000016
2870,0.999791
2871,0.999885
2872,0.000000
2873,0.000028
2874,0.000001
2875,0.999843
2876,0.999916
2877,0.999739
2878,0.999733
2879,0.999797
288,0.000059
2880,0.000005
2881,0.999929
2882,0.999582
2883,0.000000
2884,0.999031
2885,0.999818
2886,0.000000
2887,0.000001
2888,0.000035
2889,0.999976
289,0.999816
2890,0.014272
2891,0.999805
2892,0.999857
2893,0.000154
2894,0.999919
2895,0.999876
2896,0.000011
2897,0.000003
2898,0.002457
2899,0.996471
29,0.177613
290,0.000002
2900,0.999686
2901,0.000020
2902,0.000071
2903,0.005590
2904,0.866042
2905,0.989061
2906,0.000029
2907,0.999887
2908,0.001195
2909,0.000010
291,0.000070
2910,0.999763
2911,0.999887
2912,0.999925
2913,0.999803
2914,0.023443
2915,0.000001
2916,0.999789
2917,0.000015
2918,0.001046
2919,0.999780
292,0.999483
2920,0.000002
2921,0.000047
2922,0.000009
2923,0.999763
2924,0.816822
2925,0.999949
2926,0.995385
2927,0.999236
2928,0.999810
2929,0.000236
293,0.995694
2930,0.000025
2931,0.995233
2932,0.000062
2933,0.000004
2934,0.000013
2935,0.000025
2936,0.999961
2937,0.000321
2938,0.000033
2939,0.999867
294,0.013530
2940,0.999925
2941,0.000008
2942,0.000002
2943,0.000031
2944,0.000001
2945,0.999750
2946,0.998741
2947,0.000020
2948,0.999329
2949,0.998050
295,0.000000
2950,0.997706
2951,0.999741
2952,0.999783
2953,0.000014
2954,0.000002
2955,0.000040
2956,0.998396
2957,0.000002
2958,0.996653
2959,0.000002
296,0.999781
2960,0.064004
2961,0.996381
2962,0.000030
2963,0.004475
2964,0.999792
2965,0.000010
2966,0.000003
2967,0.000008
2968,0.000190
2969,0.471875
297,0.999861
2970,0.000323
2971,0.999637
2972,0.999944
2973,0.000009
2974,0.999112
2975,0.999998
2976,0.000365
2977,0.000004
2978,0.000000
2979,0.000029
298,0.993419
2980,0.000175
2981,0.969976
2982,0.999306
2983,0.000054
2984,0.998878
2985,0.000001
2986,0.001944
2987,0.000000
2988,0.999838
2989,0.000014
299,0.999767
2990,0.999658
2991,0.000001
2992,0.999909
2993,0.000004
2994,0.000097
2995,0.000001
2996,0.999657
2997,0.000224
2998,0.999954
2999,0.000002
3,0.999779
30,0.999335
300,0.000063
3000,0.912967
3001,0.999904
3002,0.999958
3003,0.000003
3004,0.000004
3005,0.000083
3006,0.996436
3007,0.999269
3008,0.000001
3009,0.999934
301,0.000000
3010,0.000060
3011,0.999607
3012,0.000184
3013,0.000062
3014,0.000021
3015,0.169803
3016,0.999517
3017,0.000246
3018,0.999769
3019,0.999990
302,0.000002
3020,0.999809
3021,0.999616
3022,0.000008
3023,0.000005
3024,0.999816
3025,0.000014
3026,0.000035
3027,0.000036
3028,0.999390
3029,0.999706
303,0.000020
3030,0.000216
3031,0.000026
3032,0.999951
3033,0.000003
3034,0.000091
3035,0.000003
3036,0.000004
3037,0.999398
3038,0.999849
3039,0.998991
304,0.000000
3040,0.000074
3041,0.999938
3042,0.000322
3043,0.999222
3044,0.999762
3045,0.998984
3046,0.000047
3047,0.000116
3048,0.000005
3049,0.001090
305,0.000032
3050,0.999130
3051,0.999825
3052,0.999905
3053,0.002258
3054,0.000000
3055,0.001448
3056,0.000128
3057,0.997579
3058,0.000083
3059,0.999006
306,0.999651
3060,0.999355
3061,0.994255
3062,0.999883
3063,0.000001
3064,0.999572
3065,0.999725
3066,0.998171
3067,0.000000
3068,0.999673
3069,0.993035
307,0.999721
3070,0.999970
3071,0.000163
3072,0.999927
3073,0.998696
3074,0.998928
3075,0.999702
3076,0.999882
3077,0.000007
3078,0.999686
3079,0.000005
308,0.000025
3080,0.000000
3081,0.000010
3082,0.719242
3083,0.999468
3084,0.000031
3085,0.999658
3086,0.614991
3087,0.000002
3088,0.000207
3089,0.995572
309,0.000006
3090,0.000042
3091,0.000004
3092,0.999619
3093,0.000004
3094,0.998875
3095,0.999801
3096,0.998900
3097,0.000124
3098,0.000027
3099,0.999665
31,0.998638
310,0.000570
3100,0.000002
3101,0.999929
3102,0.504099
3103,0.999876
3104,0.002000
3105,0.999577
3106,0.000014
3107,0.000005
3108,0.000003
3109,0.136785
311,0.000023
3110,0.996908
3111,0.000104
3112,0.998555
3113,0.000005
3114,0.999603
3115,0.999848
3116,0.999977
3117,0.997586
3118,0.000003
3119,0.999389
312,0.004010
3120,0.997575
3121,0.000012
3122,0.000031
3123,0.000045
3124,0.998483
3125,0.995905
3126,0.002755
3127,0.000003
3128,0.999801
3129,0.993100
313,0.000041
3130,0.000028
3131,0.000005
3132,0.000023
3133,0.999869
3134,0.999555
3135,0.000025
3136,0.983213
3137,0.995023
3138,0.999611
3139,0.999106
314,0.000211
3140,0.860230
3141,0.999919
3142,0.001580
3143,0.999923
3144,0.000001
3145,0.999424
3146,0.000025
3147,0.999767
3148,0.992571
3149,0.999844
315,0.999796
3150,0.999071
3151,0.999941
3152,0.999448
3153,0.000005
3154,0.000021
3155,0.990021
3156,0.999174
3157,0.999490
3158,0.000000
3159,0.492947
316,0.000153
3160,0.999869
3161,0.000007
3162,0.999545
3163,0.000008
3164,0.000003
3165,0.000000
3166,0.999725
3167,0.000000
3168,0.000016
3169,0.000017
317,0.997330
3170,0.999260
3171,0.000001
3172,0.000008
3173,0.000214
3174,0.000051
3175,0.000001
3176,0.999953
3177,0.000010
3178,0.998487
3179,0.000451
318,0.001167
3180,0.000029
3181,0.999546
3182,0.999861
3183,0.000007
3184,0.999905
3185,0.001780
3186,0.000004
3187,0.999694
3188,0.000078
3189,0.999931
319,0.999959
3190,0.000052
3191,0.000003
3192,0.999588
3193,0.000001
3194,0.000013
3195,0.999292
3196,0.999486
3197,0.000031
3198,0.999857
3199,0.000000
32,0.002460
320,0.000141
3200,0.999371
3201,0.999693
3202,0.000552
3203,0.999351
3204,0.999339
3205,0.000004
3206,0.999942
3207,0.000017
3208,0.000000
3209,0.999938
321,0.000035
3210,0.730866
3211,0.000017
3212,0.999766
3213,0.000001
3214,0.000000
3215,0.997987
3216,0.999941
3217,0.999984
3218,0.000001
3219,0.000136
322,0.999941
3220,0.000000
3221,0.000003
3222,0.978180
3223,0.999762
3224,0.999932
3225,0.000013
3226,0.999758
3227,0.000088
3228,0.000002
3229,0.998543
323,0.000012
3230,0.000000
3231,0.000009
3232,0.000285
3233,0.000043
3234,0.000140
3235,0.999843
3236,0.000036
3237,0.999693
3238,0.999344
3239,0.999957
324,0.000018
3240,0.995471
3241,0.988200
3242,0.000021
3243,0.997485
3244,0.999895
3245,0.982272
3246,0.000002
3247,0.999845
3248,0.999456
3249,0.000053
325,0.991171
3250,0.000022
3251,0.000018
3252,0.999130
3253,0.992728
3254,0.999615
3255,0.000000
3256,0.000587
3257,0.000121
3258,0.999877
3259,0.000088
326,0.999655
3260,0.999466
3261,0.999803
3262,0.999487
3263,0.000003
3264,0.856685
3265,0.000000
3266,0.000039
3267,0.000138
3268,0.000001
3269,0.998057
327,0.856029
3270,0.000001
3271,0.000002
3272,0.999908
3273,0.999084
3274,0.998878
3275,0.015669
3276,0.782171
3277,0.999951
3278,0.000137
3279,0.999475
328,0.999958
3280,0.000645
3281,0.001084
3282,0.000002
3283,0.000035
3284,0.996763
3285,0.000016
3286,0.000034
3287,0.999561
3288,0.999926
3289,0.000048
329,0.000056
3290,0.000066
3291,0.999280
3292,0.999726
3293,0.999627
3294,0.999804
3295,0.000138
3296,0.000026
3297,0.000008
3298,0.999377
3299,0.000018
33,0.998745
330,0.041656
3300,0.000002
3301,0.999868
3302,0.999426
3303,0.999466
3304,0.998979
3305,0.001069
3306,0.000046
3307,0.000024
3308,0.999939
3309,0.999940
331,0.822024
3310,0.999169
3311,0.000067
3312,0.992350
3313,0.000002
3314,0.999568
3315,0.999935
3316,0.000003
3317,0.999104
3318,0.000028
3319,0.000151
332,0.154028
3320,0.000108
3321,0.999906
3322,0.000032
3323,0.999758
3324,0.000002
3325,0.999262
3326,0.000000
3327,0.999524
3328,0.999386
3329,0.999259
333,0.999551
3330,0.000046
3331,0.999946
3332,0.000357
3333,0.000004
3334,0.999923
3335,0.000004
3336,0.998909
3337,0.023832
3338,0.953716
3339,0.991821
334,0.000002
3340,0.999978
3341,0.000034
3342,0.000006
3343,0.000029
3344,0.999716
3345,0.999512
3346,0.693654
3347,0.000002
3348,0.000019
3349,0.000000
335,0.000023
3350,0.000029
3351,0.999587
3352,0.000037
3353,0.000018
3354,0.999964
3355,0.205414
3356,0.999287
3357,0.999830
3358,0.993569
3359,0.999562
336,0.000014
3360,0.000016
3361,0.999617
3362,0.997336
3363,0.999518
3364,0.999809
3365,0.874630
3366,0.998746
3367,0.999788
3368,0.000238
3369,0.000004
337,0.999876
3370,0.000043
3371,0.000001
3372,0.999741
3373,0.012563
3374,0.999962
3375,0.999501
3376,0.000002
3377,0.000000
3378,0.999775
3379,0.000036
338,0.000011
3380,0.999918
3381,0.000298
3382,0.000001
3383,0.999652
3384,0.999959
3385,0.999895
3386,0.000009
3387,0.000001
3388,0.000000
3389,0.000001
339,0.000000
3390,0.000013
3391,0.999907
3392,0.000002
3393,0.000001
3394,0.000023
3395,0.999883
3396,0.994443
3397,0.000003
3398,0.000011
3399,0.999976
34,0.000000
340,0.000010
3400,0.999610
3401,0.999977
3402,0.000029
3403,0.000000
3404,0.000000
3405,0.000005
3406,0.000082
3407,0.998538
3408,0.999805
3409,0.999799
341,0.000588
3410,0.999878
3411,0.000004
3412,0.701958
3413,0.999101
3414,0.999538
3415,0.000002
3416,0.999402
3417,0.998993
3418,0.000006
3419,0.999993
342,0.000000
3420,0.999902
3421,0.999872
3422,0.999874
3423,0.000007
3424,0.997827
3425,0.999028
3426,0.999812
3427,0.996499
3428,0.000000
3429,0.000024
343,0.000162
3430,0.999312
3431,0.000276
3432,0.998808
3433,0.999871
3434,0.999554
3435,0.999165
3436,0.999498
3437,0.993362
3438,0.000129
3439,0.000024
344,0.011419
3440,0.000444
3441,0.999519
3442,0.999697
3443,0.000020
3444,0.000009
3445,0.999921
3446,0.999585
3447,0.000000
3448,0.000000
3449,0.000006
345,0.001909
3450,0.000003
3451,0.000003
3452,0.979556
3453,0.000030
3454,0.999350
3455,0.999951
3456,0.000003
3457,0.000002
3458,0.000000
3459,0.999773
346,0.999638
3460,0.006320
3461,0.000000
3462,0.000006
3463,0.000051
3464,0.999829
3465,0.000423
3466,0.000110
3467,0.999973
3468,0.999841
3469,0.999973
347,0.000088
3470,0.992471
3471,0.999914
3472,0.001331
3473,0.000065
3474,0.000013
3475,0.000003
3476,0.000001
3477,0.000283
3478,0.999995
3479,0.999849
348,0.999592
3480,0.000001
3481,0.162232
3482,0.999546
3483,0.000003
3484,0.945416
3485,0.999803
3486,0.999746
3487,0.279065
3488,0.996110
3489,0.000003
349,0.000053
3490,0.999374
3491,0.999855
3492,0.000603
3493,0.000000
3494,0.999687
3495,0.987865
3496,0.000002
3497,0.999648
3498,0.000001
3499,0.000003
35,0.000000
350,0.999968
